image_path,label,caption
images/dog/dog_104.jpg,dog,A dog on two legs with its mouth opened toward a blue ball in the air .
images/dog/dog_105.jpg,dog,A white dog and a black dog in a field .
images/dog/dog_106.jpg,dog,A wet white dog is splashing in the water with a stick in its mouth .
images/dog/dog_107.jpg,dog,A black and white dog is jumping up to catch a toy as another dog watches .
images/dog/dog_108.jpg,dog,The two dogs are in the water retrieving a stick .
images/dog/dog_109.jpg,dog,A man plays Frisbee with his dog .
images/dog/dog_110.jpg,dog,A black and tan dog plays with a centipede toy .
images/dog/dog_111.jpg,dog,A black and white dog climbs a leaning tree trunk .
images/dog/dog_112.jpg,dog,A black puppy is biting a tree limb .
images/dog/dog_113.jpg,dog,A Jack Russell Terrier is measured for distance jumping as he tries to catch a Frisbee .
images/dog/dog_114.jpg,dog,A brown dog and a tan dog are playing in tall grass .
images/dog/dog_115.jpg,dog,A big black dog chases a big brown dog with a green object in his mouth while another big brown dog tags behind .
images/dog/dog_116.jpg,dog,A large white dog growling at a large black dog .
images/dog/dog_117.jpg,dog,A black dog is swimming in green water with something in its mouth .
images/dog/dog_118.jpg,dog,A brown dog runs through the grass holding something in its mouth .
images/dog/dog_119.jpg,dog,"A black dog is jumping up , biting a man 's padded arm ."
images/dog/dog_120.jpg,dog,A big tan dog lays on the ground looking to the side .
images/dog/dog_121.jpg,dog,A man and his dog in the mountains .
images/dog/dog_122.jpg,dog,Two brownish dogs are fighting .
images/dog/dog_123.jpg,dog,A black dog is running in the water .
images/dog/dog_124.jpg,dog,A little black dog is running beside a large brown and white dog with a large rope in its mouth .
images/dog/dog_125.jpg,dog,A brown and white dog is running through woodland .
images/dog/dog_126.jpg,dog,a few different colored dogs jumping around in the grass behind a house
images/dog/dog_127.jpg,dog,A man and a dog sit on a bench near a body of water .
images/dog/dog_128.jpg,dog,A dog is trotting through a shallow stream
images/dog/dog_129.jpg,dog,A black and white dog runs around a farm animal inside a fenced yard .
images/dog/dog_130.jpg,dog,A brown and white dog is standing in the river by the bank .
images/dog/dog_131.jpg,dog,A dog trying to catch a ball .
images/dog/dog_132.jpg,dog,A black dog plays with another animal .
images/dog/dog_133.jpg,dog,A black dog runs on green grass with its mouth open .
images/dog/dog_134.jpg,dog,"A brown , black , and tan dog run in the ocean ."
images/dog/dog_135.jpg,dog,A dog with mud stuck on his underside is running on grass .
images/dog/dog_136.jpg,dog,A dog is running with a yellow tennis ball and wearing a red harness .
images/dog/dog_137.jpg,dog,A black dog is running through the shallow edge of a large body of water .
images/dog/dog_138.jpg,dog,A dog is jumping into the water .
images/dog/dog_139.jpg,dog,A grey colored dog walks in wet sand at a beach .
images/dog/dog_140.jpg,dog,A brown dog brings up some dust as he runs around a field .
images/dog/dog_141.jpg,dog,A dog is running in a field .
images/dog/dog_142.jpg,dog,A big hound dog walking on a log in the woods .
images/dog/dog_143.jpg,dog,A grey and white dog is biting the ear of a white and brown dog .
images/dog/dog_144.jpg,dog,A dog chewing a blue rope while two men watch from behind .
images/dog/dog_145.jpg,dog,A little white dog begs .
images/dog/dog_146.jpg,dog,a couple dogs in and around a small lake of water near a highway
images/dog/dog_147.jpg,dog,A large orange dog and a little orange dog with another third dog in the grass .
images/dog/dog_148.jpg,dog,A brown and black dog playing in the snow .
images/dog/dog_149.jpg,dog,a brown dog is jumping up at a woman who is wearing a brown skirt .
images/dog/dog_150.jpg,dog,A dog in a field .
images/water/water_001.jpg,water,A child and a woman are at waters edge in a big city .
images/water/water_002.jpg,water,"A couple and an infant , being held by the male , sitting next to a pond with a near by stroller ."
images/water/water_003.jpg,water,A man uses ice picks and crampons to scale ice .
images/water/water_004.jpg,water,A man and a baby are in a yellow kayak on water .
images/water/water_005.jpg,water,A boy in a green shirt is looking down at many inflatable boats .
images/water/water_006.jpg,water,"A girl paddling down a large river , as seen from behind her ."
images/water/water_007.jpg,water,A girl in pigtails splashes in the shallow water .
images/water/water_008.jpg,water,The children are playing in the water .
images/water/water_009.jpg,water,a boy cleans the bubbles off his face .
images/water/water_010.jpg,water,A boy in blue shorts slides down a slide into a pool .
images/water/water_011.jpg,water,A man in a wetsuit is throwing a baby wearing a wetsuit up into the air .
images/water/water_012.jpg,water,A boy is jumping on an inflatable ring and a girl is watching him
images/water/water_013.jpg,water,A woman dressed in a blue jacket and blue jeans rides a brown horse near a frozen lake and snow-covered mountain .
images/water/water_014.jpg,water,A boy jumping in a fountain .
images/water/water_015.jpg,water,a boy smiles underwater .
images/water/water_016.jpg,water,A boy in s striped shirt is jumping in front of a water fountain .
images/water/water_017.jpg,water,A child painting a picture .
images/water/water_018.jpg,water,A child playing with a fountain at the beach .
images/water/water_019.jpg,water,A little boy stands in the surf .
images/water/water_020.jpg,water,A small girl spins in the waves in the bright sun .
images/water/water_021.jpg,water,A child jumping into a lake in a wooded area while another child plays on the shore .
images/water/water_022.jpg,water,"Two blonde boys , one in a camouflage shirt and the other in blue , are having a water fight ."
images/water/water_023.jpg,water,A man in a brown shirt sitting on a dock and reading .
images/water/water_024.jpg,water,A boy in a wetsuit jumps into a pool with a bald man .
images/water/water_025.jpg,water,The kids play in the wooded area near the water .
images/water/water_026.jpg,water,Person standing beside bike in stream .
images/water/water_027.jpg,water,A girl in a coral shirt with glasses is smiling while leaning against a fence .
images/water/water_028.jpg,water,A boy playing in a lake
images/water/water_029.jpg,water,A little girl with arms outstretched plays with others at a sprinkler park .
images/water/water_030.jpg,water,About 12 kids and a few adults get splashed by an off camera source .
images/water/water_031.jpg,water,A boat on a lake .
images/water/water_032.jpg,water,A man is pulled behind a boat on a knee board while another doing the same begins to fall .
images/water/water_033.jpg,water,Children sit and watch the fish moving in the pond
images/water/water_034.jpg,water,A boy sitting in water .
images/water/water_035.jpg,water,A blonde boy wearing a blue life vest and camo shorts jumps off a diveboard into a blue lake .
images/water/water_036.jpg,water,A boy in swimming trunks .
images/water/water_037.jpg,water,"Three boys in baggy bathing suits play in splashing water in front a of grey , block wall ."
images/water/water_038.jpg,water,A baby boy wearing a shoulder life saver is at the very edge of an orange pool slide .
images/water/water_039.jpg,water,Two children on surfboards wave to each other .
images/water/water_040.jpg,water,a boy in blue shirt splashing in water under a dock
images/water/water_041.jpg,water,A boy is jumping from a body board into the ocean .
images/water/water_042.jpg,water,A boy and a girl are standing on a river bank facing the water .
images/water/water_043.jpg,water,A girl floating wearing a life vest .
images/water/water_044.jpg,water,a boy enjoys a rain shower .
images/water/water_045.jpg,water,A girl standing in the ocean
images/water/water_046.jpg,water,A backpacker walks down a rocky mountain .
images/water/water_047.jpg,water,A blond boy in a blue tee shirts stands smiling before a craft of green nylon fabric .
images/water/water_048.jpg,water,A young boy casting his fishing line off a pier
images/water/water_049.jpg,water,A firefighter extinguishes a fire under the hood of a car .
images/water/water_050.jpg,water,A half-dressed man walks into a river at the bottom of a small waterfall .
images/water/water_051.jpg,water,kids play in a blue tub full of water outside
images/water/water_052.jpg,water,Two girls looking out over a lake towards a man fishing .
images/water/water_053.jpg,water,Two bicycles are standing behind two people sitting on the grass near a body of water .
images/water/water_054.jpg,water,A father and a child are playing in the pool
images/water/water_055.jpg,water,A man hangs upside in the air over the water .
images/water/water_056.jpg,water,A girl in an innertube enjoying the lake .
images/water/water_057.jpg,water,A man and a girl sit inside a floating tube in the water .
images/water/water_058.jpg,water,a man in a harness being dragged across the water
images/water/water_059.jpg,water,A man rock climbs with a city and body of water in the background .
images/water/water_060.jpg,water,A fisherman is reeling his rod while another relaxes in a boat on water .
images/water/water_061.jpg,water,A child in a black shirt standing on a wooden dock near a picnic table .
images/water/water_062.jpg,water,A boy in a black helmet and red long sleeve shirt rides his motorbike over a rocky stream .
images/water/water_063.jpg,water,A bird is standing on a rock overlooking a waterfall .
images/water/water_064.jpg,water,A man in a blue canoe battling through rough waves
images/water/water_065.jpg,water,A group of bicyclists getting ready for a ride .
images/water/water_066.jpg,water,A kayaker goes through the waves holding his paddle .
images/water/water_067.jpg,water,A kayaker is battling waves in a purple boat while wearing rain gear .
images/water/water_068.jpg,water,A boy in a pool squirts a bright green water gun .
images/water/water_069.jpg,water,"A group of people in a boat , white water rafting ."
images/water/water_070.jpg,water,A kayaker wearing a blue wetsuit and black helmet paddles his yellow kayak in murky rolling rapids .
images/water/water_071.jpg,water,"A boy stands on a rock in a creek , holding a stick ."
images/water/water_072.jpg,water,A boy and a toddler boy stand by a water fountain .
images/water/water_073.jpg,water,A man in a scuba suit holds a box .
images/water/water_074.jpg,water,A person in a scuba suit holds a very small lobster .
images/water/water_075.jpg,water,A couple enjoys a quiet moment near the river .
images/water/water_076.jpg,water,"A dark haired woman wearing a brown jacket and fatigue bottoms and a balding man wearing a green sweater and blue jeans with a fishing pole , stand at the foot of the surf ."
images/water/water_077.jpg,water,A child swims with a woman .
images/water/water_078.jpg,water,a man in red shorts is walking along rocks by a river carrying a stick .
images/water/water_079.jpg,water,A man maneuvers a motorcycle through a rocky stream .
images/water/water_080.jpg,water,A little boy plays with a water toy while others watch .
images/water/water_081.jpg,water,A girl is sitting on the beach and staring at the ocean .
images/water/water_082.jpg,water,A man in a blue shirt is spraying a sand sculpture .
images/water/water_083.jpg,water,children playing at the beach
images/water/water_084.jpg,water,A woman is walking past an artificial waterfall .
images/water/water_085.jpg,water,A brown dog playing in mud .
images/water/water_086.jpg,water,"A black station wagon with its lights on , partially submerged in water with a wooded area behind it ."
images/water/water_087.jpg,water,A group of people stand in the sand looking out at the water .
images/water/water_088.jpg,water,A black and white spotted dog is jumping over the small stream of water .
images/water/water_089.jpg,water,The iguanas wrestled along the rocky water bank .
images/water/water_090.jpg,water,A jacketed man with his back to the camera is overlooking the water .
images/water/water_091.jpg,water,A male and a female are leaning against railing looking off with the ocean in the background
images/water/water_092.jpg,water,The two dogs are enjoying a run through the surf .
images/water/water_093.jpg,water,A couple of people are standing and the person in the red coat is pointing at the body of water .
images/water/water_094.jpg,water,A man wakeboards in a red vest and smiles for the camera .
images/water/water_095.jpg,water,A guy waterskiing behind a boat .
images/water/water_096.jpg,water,A man in swim trunks and a red life vest jet skiing .
images/water/water_097.jpg,water,A boy is wakeboarding on a lake with one hand .
images/water/water_098.jpg,water,a black dog jumping through some water
images/water/water_099.jpg,water,A black and white dog plays in the water .
images/water/water_100.jpg,water,A jogger is being sheltered with an umbrella .
images/water/water_101.jpg,water,A man beginning to waterski wearing a red life jacket .
images/water/water_102.jpg,water,A boy in a swimsuit walking in the sand towards the water
images/water/water_103.jpg,water,A girl in a yellow bathing suit from a cliff looks at a person in the water .
images/water/water_104.jpg,water,A dog swims towards a waterfall .
images/water/water_105.jpg,water,A group of children play in the street where water is sprayed .
images/water/water_106.jpg,water,A child in a striped shirt gleefully plays among some water fountains .
images/water/water_107.jpg,water,A blonde man is wakeboarding and is jumping into the air .
images/water/water_108.jpg,water,black dogs jump in pool to a hand .
images/water/water_109.jpg,water,A girl in a bikini top and shorts poses for a picture on a mountain overlooking a lake .
images/water/water_110.jpg,water,A man in a maroon bathing suit swings on a rope on a lake .
images/water/water_111.jpg,water,A guy in swimming trunks flying on a rope swing above a lake .
images/water/water_112.jpg,water,The three people are squatting by the water .
images/water/water_113.jpg,water,Two dogs are running through water carrying a rope and red float in their mouths .
images/water/water_114.jpg,water,A black dog in the water
images/water/water_115.jpg,water,Many of the chairs are empty with only a few people enjoying the sun .
images/water/water_116.jpg,water,a kayaker kayaks through the water .
images/water/water_117.jpg,water,A girl in a bikini and sneakers makes her way out of the water and onto the rocks .
images/water/water_118.jpg,water,A black and white dog is playing in water .
images/water/water_119.jpg,water,A black and white dog shakes itself to get the water off
images/water/water_120.jpg,water,A boy in a large pool .
images/water/water_121.jpg,water,A girl kisses her mother goodbye before she waits with the other children to start school .
images/water/water_122.jpg,water,A big brown dog floats in a canoe on the river at sunset .
images/water/water_123.jpg,water,A man showering in a home outdoor shower facility .
images/water/water_124.jpg,water,A group of people jump into a lake in unison .
images/water/water_125.jpg,water,a dog attempting to drink from an outdoor water faucet
images/water/water_126.jpg,water,a body boarder is being dumped on the beach by a wave whilst other surfers are standing around in the water .
images/water/water_127.jpg,water,People are sitting on step along the water and fishing .
images/water/water_128.jpg,water,A girl falling off a yellow and blue water tube .
images/water/water_129.jpg,water,a man jumping in a mud puddle in the middle of the street
images/water/water_130.jpg,water,a big tan dog running threw the shallow water with a stick in his mouth .
images/water/water_131.jpg,water,A brown dog wades into a lake to retrieve a stick .
images/water/water_132.jpg,water,"A boy holding a hose next to a man while another boy watches on , held by a woman ."
images/water/water_133.jpg,water,A group of friends ride the current in a raft .
images/water/water_134.jpg,water,A man paddling in water .
images/water/water_135.jpg,water,A paraglider soars near a cliff and over a body of water .
images/water/water_136.jpg,water,A black dog carrying a colorful ball swims .
images/water/water_137.jpg,water,A boy gets flipped into the river by another boy .
images/water/water_138.jpg,water,A person in a hang-glider .
images/water/water_139.jpg,water,A backpacker standing near water at dusk .
images/water/water_140.jpg,water,A man casting a fishing pole .
images/water/water_141.jpg,water,boats out on the water on a foggyday
images/water/water_142.jpg,water,Three children are jumping into the air into a swimming pool at a resort .
images/water/water_143.jpg,water,A black and brown dog is playing on the ice at the edge of a lake .
images/water/water_144.jpg,water,A small boy standing near muddy water with something in his hand while someone beside him washes clothing in buckets .
images/water/water_145.jpg,water,A boy high in the air above the dirt and water near the red rock cliffs .
images/water/water_146.jpg,water,A kayaker falling down a waterfall
images/water/water_147.jpg,water,A man in a yellow boat paddling down rough waters .
images/water/water_148.jpg,water,"three black dogs are swimming through some murky brown water , one with a yellow object in its mouth ."
images/water/water_149.jpg,water,A brown dog is walking in the water .
images/water/water_150.jpg,water,A long haired man walking away beside a canal whist holding onto a railing .
images/ball/ball_001.jpg,ball,A crowd watching air balloons at night .
images/ball/ball_002.jpg,ball,A boy carrying a soccer ball .
images/ball/ball_003.jpg,ball,A boy hits a ball off of a tee ball into to net .
images/ball/ball_004.jpg,ball,A boys baseball team wear their uniforms .
images/ball/ball_005.jpg,ball,Girls wearing sports uniforms and eye protection .
images/ball/ball_006.jpg,ball,A little girl in a colorful dress is playing with a blue and red soccer ball .
images/ball/ball_007.jpg,ball,A boy in blue with a football sprawls in the grass .
images/ball/ball_008.jpg,ball,a boy in white plays baseball .
images/ball/ball_009.jpg,ball,A girl in a green dress plays with a Hello Kitty balloon .
images/ball/ball_010.jpg,ball,A man in a field backed by american flags .
images/ball/ball_011.jpg,ball,A female softball player making a pitch .
images/ball/ball_012.jpg,ball,A boy with a green balloon is standing outside of a large building .
images/ball/ball_013.jpg,ball,A boy in red and blue shorts is trying to catch a soccer ball while running in sand .
images/ball/ball_014.jpg,ball,A boy hits a baseball with the bat .
images/ball/ball_015.jpg,ball,A little boy points to the face of another little boy in base in a baseball game .
images/ball/ball_016.jpg,ball,A man in red shorts jumping in back of a volleyball net .
images/ball/ball_017.jpg,ball,"A man dressed in a white shirt , blue baseball cap while wearing gloves , holding a red and white checkered food wrapping ."
images/ball/ball_018.jpg,ball,A baby lies almost completely covered by bright colored plastic balls .
images/ball/ball_019.jpg,ball,A Baseball batter raising his arm .
images/ball/ball_020.jpg,ball,Boys kicking soccer ball in the grass under a tree
images/ball/ball_021.jpg,ball,A boy and girl playing cricket
images/ball/ball_022.jpg,ball,A group of kids in red and white playing soccer .
images/ball/ball_023.jpg,ball,A brown dog catching a ball in silhouette .
images/ball/ball_024.jpg,ball,a big black dog jumps in the air to catch the tennis ball in his mouth .
images/ball/ball_025.jpg,ball,A black dog catches a tennis ball in his mouth while a white dog watches .
images/ball/ball_026.jpg,ball,A boy hitting a soccer ball with his chest .
images/ball/ball_027.jpg,ball,A brown and white dog trotting down the road in autumn .
images/ball/ball_028.jpg,ball,A large dog sniffing a human hand while a small dog is sniffing the large dog 's butt .
images/ball/ball_029.jpg,ball,A brown dog is jumping after a tennis ball .
images/ball/ball_030.jpg,ball,A blond boy with a navy blue uniform kicks a soccer ball in an open field .
images/ball/ball_031.jpg,ball,Several children playing in a ball pit .
images/ball/ball_032.jpg,ball,"A spotted dog , a black dog , and a puppy converging on a tennis ball ."
images/ball/ball_033.jpg,ball,Four boys doing a cannonball jump in unison into the pool .
images/ball/ball_034.jpg,ball,A baby boy plays outside with a blue toy .
images/ball/ball_035.jpg,ball,The dogs fight over the red and pink ball .
images/ball/ball_036.jpg,ball,Two boys in a field kicking a soccer ball .
images/ball/ball_037.jpg,ball,A football player pauses during a game .
images/ball/ball_038.jpg,ball,a boy holds a basketball angerly .
images/ball/ball_039.jpg,ball,A boy dribbles a basketball in the gymnasium .
images/ball/ball_040.jpg,ball,A group of boys play flag football while some bystanders watch .
images/ball/ball_041.jpg,ball,"Two dachshunds , one black the other brown , run on grass ."
images/ball/ball_042.jpg,ball,A brown dog playing with a tennis ball
images/ball/ball_043.jpg,ball,a child in a red coat is holding an armful of snow in front of a house .
images/ball/ball_044.jpg,ball,A brown and white dog is catching a tennis ball while standing on its hind legs .
images/ball/ball_045.jpg,ball,A brown and white dog holds a tennis ball in his mouth .
images/ball/ball_046.jpg,ball,A girl in a ballet fairy costume is touched by a wand .
images/ball/ball_047.jpg,ball,A baseball is recoiling from an action taken on a treated field watched by others .
images/ball/ball_048.jpg,ball,Two children standing under an awning .
images/ball/ball_049.jpg,ball,A goalie tries to catch a ball during a soccer game .
images/ball/ball_050.jpg,ball,"A brown dog is laying on his side on a beige carpet , with a green object in the foreground ."
images/ball/ball_051.jpg,ball,A child in the snow with a house in the background .
images/ball/ball_052.jpg,ball,A man wearing a black hat and coat makes a face with a crowd behind him .
images/ball/ball_053.jpg,ball,"A black dog carries an orange ball , walking on the ground covered in leaves ."
images/ball/ball_054.jpg,ball,A dog jumping in midair above grass .
images/ball/ball_055.jpg,ball,A black and white dog is playing with a ball on a lawn .
images/ball/ball_056.jpg,ball,a boy and a girl bouncing on a ball
images/ball/ball_057.jpg,ball,A boy does a cannonball into a pool while a girl watches .
images/ball/ball_058.jpg,ball,A brown dog and two white dogs are bounding after a ball .
images/ball/ball_059.jpg,ball,A boy standing and watching a group of people on a basketball court .
images/ball/ball_060.jpg,ball,a dog chases a red ball .
images/ball/ball_061.jpg,ball,A black dog is leaping from a cylindrical hay bale .
images/ball/ball_062.jpg,ball,A boy runs in a race while onlookers watch .
images/ball/ball_063.jpg,ball,A boy takes a football from another boy .
images/ball/ball_064.jpg,ball,A group of people are jumping into the air with their arms held high .
images/ball/ball_065.jpg,ball,A woman is climbing a volleyball net on a beach as two others watch .
images/ball/ball_066.jpg,ball,A brown and white dog plays with a soccer ball on snowy ground .
images/ball/ball_067.jpg,ball,A brown dog on the beach with a yellow ball in his mouth .
images/ball/ball_068.jpg,ball,A dog gets ready to catch a yellow ball while standing in the sand .
images/ball/ball_069.jpg,ball,Two bald men on a park bench wearing small yellow traffic cones .
images/ball/ball_070.jpg,ball,A group of dogs run down a dry field .
images/ball/ball_071.jpg,ball,A young girl in a green shirt is running in a gym .
images/ball/ball_072.jpg,ball,A big black dog carries a blue ball while two Corgis run at his side .
images/ball/ball_073.jpg,ball,A dog attempting to chew on a red ball .
images/ball/ball_074.jpg,ball,A white dog catching a soccer ball midair .
images/ball/ball_075.jpg,ball,Adults in winter jackets and hats swing brooms at a little yellow ball while a black dog looks on .
images/ball/ball_076.jpg,ball,Children play basketball on a court .
images/ball/ball_077.jpg,ball,An elderly woman in burgundy scratches her face as she observes a young man in a blue jacket and white baseball cap .
images/ball/ball_078.jpg,ball,A boy playing basketball in a gym
images/ball/ball_079.jpg,ball,An Asian girl and boy playing on with a yellow ball on a black and white floor .
images/ball/ball_080.jpg,ball,Two big dogs play in the snow under a tree .
images/ball/ball_081.jpg,ball,A child holds a football and runs from other children .
images/ball/ball_082.jpg,ball,A black and brown dog is running out of the surf .
images/ball/ball_083.jpg,ball,A fox terrier leaps after a ball .
images/ball/ball_084.jpg,ball,A laughing boy lies on a pit of blue balls .
images/ball/ball_085.jpg,ball,A man in a black t-shirt looking down as he holds a drink .
images/ball/ball_086.jpg,ball,A person hits a ball with a tennis racket .
images/ball/ball_087.jpg,ball,A boy with red shorts is holding a basketball in a basketball court .
images/ball/ball_088.jpg,ball,"A boy holds a basketball during a game , while others watch ."
images/ball/ball_089.jpg,ball,A girl is buried under several playground balls .
images/ball/ball_090.jpg,ball,A little girl dances in a room with balloons on the floor .
images/ball/ball_091.jpg,ball,The dog with the green collar and ball is running behind the dog with the red collar
